SPECTRUM - MS
20210126_ADHclean.RAW
FTMS + p NSI Full ms [1500.0000-15000.0000]
Scan #: 5-162
RT: 0.13-3.89
AV: 150
Data points: 51817
Mass	Intensity
2123.916181	0.106911
2123.968720	2.043438
2124.021260	3.846344
2124.073802	4.662186
2124.126346	3.773468
2124.178892	1.783556
2124.231440	0.000000
2124.283989	0.000000
2124.336541	0.000000
2124.389095	0.000000
2126.913971	0.000000
2126.966620	0.000000
2127.019272	0.000000
2127.071925	0.000000
2127.124580	0.213394
2127.177238	4.144281
2127.229897	9.465100
2127.282558	13.003316
2127.335221	14.186513
2127.387886	11.992106
2127.440553	6.247165
2127.493222	5.040643
2127.545893	5.575994
2127.598566	6.054042
2127.651241	5.552981
2127.703918	5.019840
2127.756597	3.939083
2127.809277	2.837330
2127.861960	1.502118
2127.914645	2.313824
2127.967331	3.618963
2128.020020	4.316245
2128.072710	4.015441
2128.125403	2.814184
2128.178097	0.000000
2128.230794	0.000000
2128.283492	0.203215
2128.336192	3.868788
2128.388895	7.699798
2128.441599	10.152698
2128.494305	9.369937
2128.547013	5.835183
2128.599723	1.394530
2128.652435	0.240272
2128.705149	4.482677
2128.757865	7.479257
2128.810583	9.079488
2128.863303	8.987072
2128.916025	7.743000
2128.968749	7.076344
2129.021474	7.381014
2129.074202	7.649948
2129.126932	7.308810
2129.179663	6.939779
2129.232397	6.094942
2129.285132	5.236221
2129.337870	4.141075
2129.390609	3.088715
2129.443351	2.760191
2129.496094	2.533610
2129.548840	3.921953
2129.601587	5.290445
2129.654336	6.321446
2129.707087	7.292899
2129.759841	7.253951
2129.812596	7.264109
2129.865353	8.105240
2129.918112	8.908151
2129.970873	9.137846
2130.023636	10.631965
2130.076401	12.178769
2130.129168	13.517174
2130.181937	12.961972
2130.234707	10.816400
2130.287480	8.626334
2130.340255	6.284499
2130.393032	7.239365
2130.445810	9.847877
2130.498591	11.301135
2130.551374	11.044016
2130.604158	8.454087
2130.656945	4.597365
2130.709733	3.493682
2130.762524	2.383013
2130.815316	1.154876
2130.868110	0.000000
2130.920907	0.000000
2130.973705	0.000000
2131.026505	0.000000
2131.079307	0.000000
2131.132112	0.000000
2131.184918	0.124536
2131.237726	2.349208
2131.290536	4.497195
2131.343348	5.350784
2131.396162	6.171056
2131.448978	6.429068
2131.501796	6.636022
2131.554616	5.982007
2131.607438	5.291653
2131.660261	3.989063
2131.713087	2.681971
2131.765915	1.299770
2131.818745	0.000000
2131.871576	0.000000
2131.924410	0.000000
2131.977245	0.000000
2133.457440	0.000000
2133.510332	0.000000
2133.563227	0.000000
2133.616123	0.000000
2133.669022	0.152190
2133.721922	2.870079
2133.774825	6.009761
2133.827729	8.044737
2133.880636	10.508776
2133.933544	12.030416
2133.986454	16.961631
2134.039367	49.910255
2134.092281	84.357561
2134.145197	104.570488
2134.198115	97.167675
2134.251035	68.253874
2134.303957	39.829359
2134.356881	83.197008
2134.409807	174.244352
2134.462735	255.359197
2134.515665	257.145036
2134.568597	180.450794
2134.621531	88.000965
2134.674467	70.744602
2134.727405	211.655955
2134.780345	362.744644
2134.833287	415.930303
2134.886230	308.633204
2134.939176	146.250704
2134.992124	42.609963
2135.045074	156.933317
2135.098025	310.236599
2135.150979	389.014900
2135.203934	326.927556
2135.256892	178.652584
2135.309851	52.563594
2135.362813	53.154493
2135.415776	134.941289
2135.468742	193.177722
2135.521709	181.595929
2135.574679	114.411022
2135.627650	37.175226
2135.680623	7.881395
2135.733599	50.981059
2135.786576	87.863089
2135.839555	98.065014
2135.892536	72.476291
2135.945519	31.715496
2135.998505	0.892850
2136.051492	2.003516
2136.104481	3.931300
2136.157472	4.622596
2136.210465	3.526928
2136.263460	1.560365
2136.316457	0.000000
2136.369456	0.095601
2136.422457	1.763431
2136.475460	3.367165
2136.528465	4.224760
2136.581471	3.745406
2136.634480	2.189443
2136.687491	0.000000
2136.740504	0.000000
2136.793518	0.000000
2136.846535	0.000000
2136.899554	0.000000
2136.952574	0.000000
2137.005597	0.000000
2137.058622	0.000000
2137.111648	0.072606
2137.164677	1.345654
2137.217707	2.627556
2137.270740	4.055103
2137.323774	5.456742
2137.376811	6.429258
2137.429849	7.465286
2137.482890	9.557484
2137.535932	11.533839
2137.588976	11.590772
2137.642023	11.589892
2137.695071	10.631189
2137.748121	9.625783
2137.801173	7.846450
2137.854227	6.110678
2137.907284	5.088714
2137.960342	4.007418
2138.013402	1.943038
2138.066464	0.000000
2138.119528	0.000000
2138.172594	0.000000
2138.225662	0.000000
2138.384878	0.000000
2138.437954	0.000000
2138.491032	0.000000
2138.544112	0.000000
2138.597194	0.085826
2138.650278	1.578871
2138.703363	3.042784
2138.756451	4.028237
2138.809541	4.979271
2138.862633	5.365517
2138.915727	5.782091
2138.968822	6.699257
2139.021920	7.562447
2139.075020	7.539448
2139.128121	7.473820
2139.181225	6.708266
2139.234330	5.977497
2139.287438	5.756555
2139.340548	5.497758
2139.393659	4.617026
2139.446773	3.678077
2139.499888	1.783079
2139.553005	0.000000
2139.606125	0.000000
2139.659246	0.110955
2139.712370	2.019856
2139.765495	3.725623
2139.818622	4.456230
2139.871752	3.474514
2139.924883	1.450725
2139.978016	0.103235
2140.031152	1.880185
2140.084289	3.508565
2140.137428	4.205377
2140.190569	3.442303
2140.243712	1.742799
2140.296858	0.000000
2140.350005	0.000000
2140.403154	0.000000
2140.456305	0.000000
2141.413363	0.000000
2141.466552	0.000000
2141.519743	0.000000
2141.572936	0.000000
2141.626130	0.094057
2141.679327	1.715272
2141.732526	3.382713
2141.785726	4.421110
2141.838929	4.072278
2141.892133	2.475925
2141.945340	0.309896
2141.998548	5.567614
2142.051759	9.382561
2142.104972	10.818286
2142.158186	8.871845
2142.211403	4.852799
2142.264621	0.216304
2142.317841	4.002240
2142.371064	8.816491
2142.424288	11.447323
2142.477515	10.698164
2142.530743	8.102686
2142.583973	5.180911
2142.637206	5.629222
2142.690440	5.179685
2142.743676	4.764642
2142.796915	4.913863
2142.850155	5.059738
2142.903397	5.235752
2142.956642	6.850278
2143.009888	9.882181
2143.063136	14.791615
2143.116386	16.351640
2143.169638	14.545393
2143.222893	8.862880
2143.276149	5.601173
2143.329407	2.234809
2143.382667	5.611934
2143.435929	9.482707
2143.489193	10.446551
2143.542459	7.764544
2143.595727	3.676173
2143.648998	2.191385
2143.702270	9.236483
2143.755544	13.421902
2143.808820	13.783112
2143.862098	10.083663
2143.915378	3.788916
2143.968660	0.715212
2144.021944	12.789087
2144.075230	22.318624
2144.128517	26.387196
2144.181807	22.042420
2144.235099	12.270274
2144.288393	0.137983
2144.341689	2.494828
2144.394987	4.718110
2144.448287	5.559854
2144.501589	4.402476
2144.554892	2.201764
2144.608198	0.000000
2144.661506	0.088604
2144.714816	1.624562
2144.768128	3.459740
2144.821441	4.306389
2144.874757	3.629416
2144.928075	3.614403
2144.981395	4.856831
2145.034716	8.052048
2145.088040	10.187648
2145.141366	9.890867
2145.194694	10.997134
2145.248023	10.424848
2145.301355	13.071289
2145.354689	12.908309
2145.408024	12.842011
2145.461362	10.636762
2145.514701	6.781259
2145.568043	4.941429
2145.621387	4.687385
2145.674732	4.434670
2145.728080	5.883687
2145.781429	8.439483
2145.834781	13.135947
2145.888134	14.876607
2145.941490	15.631146
2145.994848	13.806096
2146.048207	10.965070
2146.101569	6.824103
2146.154932	4.833194
2146.208298	3.817814
2146.261665	2.778069
2146.315034	1.345631
2146.368406	0.000000
2146.421779	0.000000
2146.475155	0.074917
2146.528532	1.356532
2146.581912	2.623071
2146.635293	3.646086
2146.688677	4.650209
2146.742062	5.349503
2146.795449	5.999374
2146.848839	5.852983
2146.902230	5.662605
2146.955623	4.870419
2147.009019	5.915681
2147.062416	9.075359
2147.115815	10.866795
2147.169217	11.251317
2147.222620	8.111942
2147.276025	3.046251
2147.329433	0.145099
2147.382842	2.535663
2147.436253	3.894617
2147.489667	4.187918
2147.543082	3.259407
2147.596499	1.787565
2147.649918	1.838924
2147.703340	3.615688
2147.756763	4.637117
2147.810188	4.249776
2147.863615	2.662671
2147.917045	0.000000
2147.970476	0.105713
2148.023909	1.881681
2148.077344	3.498015
2148.130782	4.178828
2148.184221	3.385855
2148.237662	1.660488
2148.291105	0.271251
2148.344550	5.034646
2148.397997	12.788768
2148.451447	20.523158
2148.504898	23.592667
2148.558351	20.253757
2148.611806	13.961938
2148.665263	10.216887
2148.718722	19.597938
2148.772184	26.063659
2148.825647	26.327360
2148.879112	20.253520
2148.932579	11.490802
2148.986048	10.580379
2149.039519	41.063426
2149.092992	72.434710
2149.146467	87.257810
2149.199945	74.437845
2149.253424	44.135719
2149.306905	10.075597
2149.360388	28.968278
2149.413873	68.469985
2149.467360	95.849893
2149.520849	92.970392
2149.574340	60.150010
2149.627833	18.301042
2149.681328	7.403045
2149.734825	31.082608
2149.788324	49.658574
2149.841826	56.606944
2149.895329	46.126267
2149.948834	30.292073
2150.002341	38.802021
2150.055850	120.173293
2150.109361	193.683935
2150.162874	215.846671
2150.216389	172.306332
2150.269906	93.368645
2150.323425	19.760967
2150.376946	12.026608
2150.430469	12.011886
2150.483994	15.184455
2150.537521	13.195578
2150.591050	7.466353
2150.644581	0.091444
2150.698114	1.671677
2150.751649	4.101331
2150.805186	7.345531
2150.858725	9.139229
2150.912266	11.653288
2150.965809	13.745945
2151.019354	28.651230
2151.072902	59.240255
2151.126451	80.368104
2151.180002	82.944090
2151.233555	62.759757
2151.287110	35.627532
2151.340667	12.843228
2151.394226	12.453449
2151.447787	12.832368
2151.501350	11.756684
2151.554915	9.523568
2151.608482	5.213169
2151.662051	1.798662
2151.715622	0.000000
2151.769195	0.000000
2151.822770	0.349291
2151.876347	6.224038
2151.929926	12.109168
2151.983507	18.523156
2152.037090	31.005553
2152.090675	42.820030
2152.144262	48.054735
2152.197851	41.893754
2152.251442	29.468021
2152.305035	17.135995
2152.358630	10.180484
2152.412227	7.812000
2152.465826	4.390044
2152.519427	4.551995
2152.573030	3.429049
2152.626635	1.913983
2152.680243	2.703190
2152.733852	5.171548
2152.787463	6.774732
2152.841076	6.521535
2152.894691	4.682975
2152.948308	2.467975
2153.001927	2.079650
2153.055548	5.911927
2153.109171	9.099588
2153.162796	9.951443
2153.216423	7.895776
2153.270052	4.349861
2153.323683	1.740966
2153.377317	7.042262
2153.430952	13.232751
2153.484589	16.836885
2153.538228	14.815413
2153.591869	8.609519
2153.645512	2.558347
2153.699157	6.662314
2153.752804	14.058464
2153.806453	18.905940
2153.860105	18.802029
2153.913758	14.544275
2153.967413	9.404511
2154.021070	15.418248
2154.074729	25.140471
2154.128390	29.594361
2154.182053	26.937413
2154.235719	17.966009
2154.289386	7.789495
2154.343055	4.316896
2154.396726	17.004664
2154.450399	27.022744
2154.504075	29.126735
2154.557752	23.314989
2154.611431	12.948497
2154.665112	4.658079
2154.718795	10.174761
2154.772481	19.527308
2154.826168	24.823483
2154.879857	24.225630
2154.933548	18.464426
2154.987242	14.899078
2155.040937	26.246937
2155.094634	34.286956
2155.148333	34.240384
2155.202035	26.216993
2155.255738	14.201676
2155.309443	5.514669
2155.363151	5.126312
2155.416860	5.380782
2155.470571	4.748870
2155.524285	3.820574
2155.578000	1.756570
2155.631717	0.086900
2155.685437	1.701496
2155.739158	6.026414
2155.792881	8.624879
2155.846607	8.129586
2155.900334	4.814288
2155.954063	1.382310
2156.007795	4.387208
2156.061528	10.972384
2156.115264	14.449582
2156.169001	13.308660
2156.222740	8.398866
2156.276482	1.609675
2156.330225	0.275700
2156.383971	4.767000
2156.437718	8.318061
2156.491468	9.728772
2156.545219	7.880580
2156.598973	4.053388
2156.652728	1.799859
2156.706486	11.179568
2156.760245	18.710551
2156.814007	21.361028
2156.867770	17.008551
2156.921536	9.151812
2156.975304	8.179409
2157.029073	56.386503
2157.082845	122.660683
2157.136618	166.360068
2157.190394	152.646611
2157.244172	91.891633
2157.297951	32.438125
2157.351733	80.947956
2157.405516	224.338925
2157.459302	363.649074
2157.513090	375.310479
2157.566880	252.706851
2157.620671	103.730542
2157.674465	63.550305
2157.728261	245.075960
2157.782058	468.822601
2157.835858	571.976582
2157.889660	421.298564
2157.943464	188.905579
2157.997269	70.663439
2158.051077	243.315039
2158.104887	516.185528
2158.158699	691.697272
2158.212513	562.184294
2158.266329	318.114809
2158.320146	145.609052
2158.373966	261.760396
2158.427788	517.171257
2158.481612	714.540449
2158.535438	622.198389
2158.589266	382.235782
2158.643096	155.547363
2158.696928	169.435091
2158.750762	357.938537
2158.804598	518.868748
2158.858436	492.642113
2158.912276	299.149072
2158.966118	108.675238
2159.019962	54.308426
2159.073808	182.047286
2159.127656	307.969623
2159.181506	335.330827
2159.235358	231.628183
2159.289212	103.295856
2159.343068	30.429659
2159.396927	88.486852
2159.450787	153.574591
2159.504649	179.134489
2159.558513	144.983163
2159.612379	77.491996
2159.666248	17.194830
2159.720118	18.874251
2159.773990	29.859419
2159.827864	32.984933
2159.881741	27.770994
2159.935619	15.973906
2159.989499	2.941703
2160.043381	0.000000
2160.097266	0.000000
2160.151152	0.000000
2160.205041	0.000000
2160.636220	0.000000
2160.690127	0.000000
2160.744035	0.000000
2160.797946	0.000000
2160.851858	0.091619
2160.905773	1.589493
2160.959690	3.072424
2161.013608	4.325189
2161.067529	5.540280
2161.121452	6.176508
2161.175376	6.748369
2161.229303	6.332149
2161.283232	5.868216
2161.337162	4.672376
2161.391095	3.510034
2161.445030	2.864895
2161.498967	2.494669
2161.552906	5.454850
2161.606846	8.361853
2161.660789	10.449584
2161.714734	12.446756
2161.768681	13.050428
2161.822630	13.558017
2161.876581	12.588108
2161.930534	11.574189
2161.984489	10.091855
2162.038446	11.520852
2162.092405	8.937149
2162.146366	4.963131
2162.200329	3.415591
2162.254294	1.571496
2162.308261	0.000000
2162.362230	0.115518
2162.416201	1.991489
2162.470175	3.891270
2162.524150	4.517772
2162.578127	4.030469
2162.632106	18.848659
2162.686087	135.476055
2162.740071	398.961802
2162.794056	636.652684
2162.848043	722.379617
2162.902033	537.677588
2162.956024	408.228269
2163.010017	883.702444
2163.064013	2087.058286
2163.118010	3316.293180
2163.172010	3847.550393
2163.226011	3316.132755
2163.280014	2367.163249
2163.334020	2191.785279
2163.388028	3703.755164
2163.442037	5582.270112
2163.496049	6659.841370
2163.550062	5608.018712
2163.604078	3702.972552
2163.658095	2301.470169
2163.712115	3453.099529
2163.766137	5606.371798
2163.820161	7436.800058
2163.874186	6589.346379
2163.928214	4390.580929
2163.982244	2254.080719
2164.036276	2661.646030
2164.090309	4960.870484
2164.144345	6886.618769
2164.198383	6686.938815
2164.252423	4480.984958
2164.306465	2193.889314
2164.360509	1633.468671
2164.414555	3344.560951
2164.468603	4934.394641
2164.522653	5215.329234
2164.576705	3559.674408
2164.630759	1616.718562
2164.684815	660.447276
2164.738873	1624.965956
2164.792933	2881.694648
2164.846996	3356.109570
2164.901060	2495.785039
2164.955126	1182.518161
2165.009194	337.622153
2165.063264	755.215570
2165.117337	1598.024667
2165.171411	2017.372557
2165.225487	1616.673740
2165.279566	826.982072
2165.333646	202.041229
2165.387729	278.955417
2165.441813	759.354697
2165.495899	1050.507566
2165.549988	904.000180
2165.604079	504.962276
2165.658171	128.490690
2165.712266	80.557777
2165.766362	321.928361
2165.820461	484.575887
2165.874562	423.055349
2165.928664	230.784908
2165.982769	68.609093
2166.036876	27.352418
2166.090984	76.985640
2166.145095	112.557560
2166.199208	107.376460
2166.253323	66.231779
2166.307440	19.758711
2166.361559	5.724109
2166.415680	17.968876
2166.469803	25.578191
2166.523928	24.989001
2166.578055	16.656402
2166.632184	5.906421
2166.686315	0.000000
2166.740448	0.165903
2166.794583	2.772428
2166.848720	4.501170
2166.902859	5.161701
2166.957001	4.240434
2167.011144	2.419110
2167.065289	1.915135
2167.119436	3.688740
2167.173586	5.019265
2167.227737	6.303247
2167.281891	6.885206
2167.336046	7.393787
2167.390203	6.796468
2167.444363	6.149184
2167.498524	4.749458
2167.552688	3.242628
2167.606854	1.874095
2167.661021	3.597510
2167.715191	4.832494
2167.769363	7.996932
2167.823536	10.080273
2167.877712	11.251613
2167.931890	10.007406
2167.986070	7.491827
2168.040251	3.445949
2168.094435	2.277540
2168.148621	1.100992
2168.202809	0.000000
2168.256999	0.000000
2168.311191	0.147460
2168.365385	2.484444
2168.419581	4.485944
2168.473779	5.304351
2168.527979	4.250507
2168.582181	2.076403
2168.636386	0.000000
2168.690592	0.000000
2168.744800	0.000000
2168.799010	0.000000
2168.853223	0.125138
2168.907437	2.126100
2168.961653	4.053421
2169.015872	4.875895
2169.070092	5.658551
2169.124315	5.843995
2169.178539	5.979870
2169.232766	5.372766
2169.286994	4.736458
2169.341225	3.662822
2169.395457	2.572895
2169.449692	1.239433
2169.503929	0.000000
2169.558168	0.000000
2169.612408	0.000000
2169.666651	0.000000
2169.720896	0.000000
2169.775143	0.000000
2169.829392	0.141797
2169.883643	2.403028
2169.937896	4.590877
2169.992151	5.680764
2170.046408	6.858324
2170.100667	9.280247
2170.154928	10.733875
2170.209191	10.580476
2170.263456	9.370874
2170.317723	6.761020
2170.371993	3.669317
2170.426264	3.935823
2170.480537	4.128073
2170.534813	8.211174
2170.589090	10.587386
2170.643370	11.388881
2170.697651	14.397974
2170.751935	20.188360
2170.806220	24.450364
2170.860508	22.791243
2170.914797	17.360043
2170.969089	10.092541
2171.023383	5.541647
2171.077678	7.547423
2171.131976	9.361146
2171.186276	10.111069
2171.240578	7.397937
2171.294882	3.339115
2171.349188	0.168048
2171.403495	2.796536
2171.457805	4.961319
2171.512117	5.509682
2171.566432	4.000230
2171.620748	1.673933
2171.675066	0.152996
2171.729386	2.565199
2171.783708	4.758501
2171.838032	5.452363
2171.892359	4.119590
2171.946687	2.104472
2172.001017	3.642446
2172.055350	7.450222
2172.109684	9.489025
2172.164021	8.287774
2172.218359	4.760283
2172.272700	0.000000
2172.327042	0.000000
2172.381387	0.000000
2172.435734	0.000000
2173.686270	0.000000
2173.740666	0.000000
2173.795064	0.000000
2173.849464	0.000000
2173.903865	0.109785
2173.958269	1.869569
2174.012675	4.335619
2174.067083	8.682168
2174.121493	10.368855
2174.175905	9.090070
2174.230319	5.660418
2174.284735	1.638453
2174.339153	0.000000
2174.393573	0.000000
2174.447995	0.000000
2174.502420	0.000000
2174.556846	0.174349
2174.611274	2.852978
2174.665705	4.580813
2174.720137	4.893755
2174.774572	3.580623
2174.829008	1.613147
2174.883447	0.000000
2174.937887	0.000000
2174.992330	0.000000
2175.046775	0.000000
2175.373486	0.000000
2175.427945	0.000000
2175.482406	0.000000
2175.536869	0.000000
2175.591334	0.115989
2175.645801	1.931398
2175.700270	3.689543
